"Marital_status","Course","Daytime_evening_attendance","Previous_qualification","Previous_qualification_grade","Nacionality","Mother_s_occupation","Father_s_occupation","Admission_grade","Displaced","Educational_special_needs","Gender","Scholarship_holder","Age_at_enrollment","International","Unemployment_rate","Inflation_rate","GDP","Target","PAM_1500"
"2","9991","0",1,140,"1","9","9",120,"0","0","0","0",38,"0",12.7,3.7,-1.7,"Dropout",2
"4","8014","0",1,130,"1","9",NA,138,"0","0","0","0",42,"0",8.9,1.4,3.51,"Graduate",1
"1","9500","1",1,140,"1","9","6",135.5,"0","0","0","0",32,"0",13.9,-0.3,0.79,"Dropout",2
"1","9773","1",1,120,"26","4","5",120,"1","0","0","0",22,"1",12.4,0.5,1.79,"Graduate",NA
"2","9991","0",1,147,"1",NA,NA,111.7,"1","0","0","0",28,"0",7.6,2.6,0.32,"Dropout",NA
"2","8014","0",9,133.1,"1",NA,"10",100,"1","0","0","0",37,"0",9.4,-0.8,-3.12,"Dropout",NA
"2","9003","1",39,160,"1","9","4",160,"0","0","0","0",43,"0",15.5,2.8,-4.06,"Graduate",2
"6","8014","0",1,133.1,"1","9",NA,114.8,"0","0","0","1",41,"0",13.9,-0.3,0.79,"Graduate",NA
"4","8014","0",19,140,"1","9","3",131,"0","0","0","1",29,"0",10.8,1.4,1.74,"Graduate",NA
"1","8014","0",1,133.1,"1","9","9",97,"0","0","0","1",35,"0",10.8,1.4,1.74,"Graduate",NA
"1","9238","1",1,131,"1","4","2",131.7,"1","0","0","0",18,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9500","1",19,133.1,"1","9","6",120,"0","0","0","1",39,"0",16.2,0.3,-0.92,"Dropout",NA
"4","9991","0",1,120,"1","9","9",110,"0","0","0","0",37,"0",12.7,3.7,-1.7,"Enrolled",2
"1","9500","1",1,130,"1","9",NA,133,"1","0","0","1",26,"0",7.6,2.6,0.32,"Graduate",NA
"1","9085","1",3,140,"1","4",NA,140,"1","0","0","0",32,"0",10.8,1.4,1.74,"Dropout",NA
"2","8014","0",1,133.1,"1","6",NA,100,"0","0","0","0",37,"0",13.9,-0.3,0.79,"Enrolled",NA
"1","9085","1",1,140,"1",NA,NA,129.3,"1","0","0","0",28,"0",8.9,1.4,3.51,"Enrolled",1
"1","9238","1",1,133.1,"1",NA,NA,137,"1","0","0","0",19,"0",7.6,2.6,0.32,"Dropout",1
"1","9147","1",1,125,"1",NA,NA,122.2,"1","0","0","0",18,"0",7.6,2.6,0.32,"Enrolled",1
"1","9853","1",1,115,"1","9","9",108,"0","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",1
"2","9670","1",3,110,"1",NA,NA,110,"0","0","0","0",32,"0",13.9,-0.3,0.79,"Graduate",NA
"2","9147","1",1,140,"1","9","9",127.7,"1","0","0","0",31,"0",7.6,2.6,0.32,"Dropout",NA
"1","9500","1",1,100,"1","2","5",121.3,"1","0","0","0",34,"0",10.8,1.4,1.74,"Enrolled",NA
"1","171","1",1,145,"1","3","3",140.1,"1","0","0","0",20,"0",8.9,1.4,3.51,"Graduate",NA
"1","9500","1",19,133.1,"1","9","9",114.8,"0","0","0","0",28,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9991","0",39,150,"1","6","6",150,"0","0","0","0",31,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9773","1",1,145,"1","4","10",131.7,"1","0","0","0",18,"0",7.6,2.6,0.32,"Enrolled",NA
"4","8014","0",19,133.1,"1",NA,NA,110,"0","0","0","0",31,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9773","1",1,110,"1","5","5",105.5,"1","0","0","0",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9238","1",1,128,"1","9","4",127.3,"1","0","0","1",19,"0",16.2,0.3,-0.92,"Graduate",NA
"2","9238","1",19,133.1,"1","9","9",130,"1","0","0","0",31,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9085","1",3,130,"1","9","10",130,"0","0","0","0",34,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9556","1",1,137,"1","9",NA,122.7,"1","0","0","1",18,"0",12.4,0.5,1.79,"Graduate",NA
"1","9254","1",1,123,"1",NA,NA,113.9,"1","0","0","0",18,"0",11.1,0.6,2.02,"Graduate",1
"1","9147","1",1,156,"1","3","3",151.1,"0","0","1","0",19,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9773","1",1,133.1,"1",NA,"2",125.8,"1","0","1","1",22,"0",7.6,2.6,0.32,"Dropout",NA
"2","9670","1",1,100,"1",NA,NA,128.2,"0","0","1","0",32,"0",7.6,2.6,0.32,"Graduate",NA
"1","9147","1",1,140,"1","9","2",135.1,"0","0","1","0",61,"0",15.5,2.8,-4.06,"Dropout",2
"1","9991","0",1,130,"1","9","9",120.2,"1","0","1","0",30,"0",7.6,2.6,0.32,"Graduate",NA
"2","9991","0",1,133.1,"1","9","9",132.8,"0","0","1","0",45,"0",12.4,0.5,1.79,"Dropout",NA
"1","9003","1",39,140,"1","4",NA,140,"0","0","1","0",20,"0",12.4,0.5,1.79,"Graduate",2
"1","9500","1",1,137,"1","1","10",129.3,"0","0","0","0",19,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9119","1",1,120,"1","2","9",108.2,"1","0","1","0",26,"0",7.6,2.6,0.32,"Dropout",NA
"1","9670","1",1,125,"1","4",NA,125.4,"1","0","1","0",19,"0",7.6,2.6,0.32,"Dropout",1
"1","9773","1",1,130,"1","9","9",140.2,"0","0","1","1",19,"0",16.2,0.3,-0.92,"Graduate",2
"1","9773","1",1,115,"1","9","4",116.1,"1","0","1","0",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9147","1",1,150,"1","5","5",137.8,"1","0","1","1",19,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9670","1",1,134,"1",NA,NA,128.4,"1","0","1","0",19,"0",7.6,2.6,0.32,"Dropout",1
"1","9670","1",1,120,"1",NA,NA,106,"1","0","1","0",28,"0",7.6,2.6,0.32,"Dropout",NA
"1","9147","1",1,141,"1","9","9",130.2,"0","0","1","0",24,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9130","1",1,133,"1","2","4",126,"0","0","1","0",18,"0",7.6,2.6,0.32,"Graduate",2
"1","9119","1",1,149,"1","5","5",141,"0","0","1","0",18,"0",7.6,2.6,0.32,"Enrolled",NA
"1","9773","1",1,121,"1","3",NA,113,"1","0","1","1",18,"0",12.4,0.5,1.79,"Graduate",NA
"1","9003","1",39,120,"1","2",NA,120,"0","0","1","0",21,"0",8.9,1.4,3.51,"Graduate",NA
"2","9991","0",1,148,"1","9","5",130.9,"0","0","1","0",28,"0",12.4,0.5,1.79,"Dropout",2
"1","9003","1",12,133.1,"1","9","10",120,"0","0","1","0",58,"0",13.9,-0.3,0.79,"Dropout",NA
"2","9991","0",1,135,"1",NA,NA,134.1,"1","0","1","0",49,"0",7.6,2.6,0.32,"Dropout",NA
"1","9119","1",1,150,"1","3","5",120,"0","0","1","0",24,"0",15.5,2.8,-4.06,"Enrolled",NA
"1","9670","1",1,130,"1",NA,NA,114.8,"0","0","1","0",25,"0",7.6,2.6,0.32,"Graduate",NA
"4","9147","1",1,133.1,"1",NA,"3",123,"1","0","1","0",33,"0",7.6,2.6,0.32,"Dropout",NA
"2","9119","1",19,133.1,"1",NA,NA,118,"0","0","1","0",33,"0",9.4,-0.8,-3.12,"Dropout",NA
"2","9853","1",1,110,"1",NA,NA,100,"0","0","1","0",40,"0",13.9,-0.3,0.79,"Graduate",NA
"2","9991","0",1,170,"1","9","3",151.1,"0","0","1","0",48,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9119","1",1,120,"1","9","3",116.9,"1","0","1","0",18,"0",8.9,1.4,3.51,"Enrolled",NA
"1","9500","1",19,133.1,"1","9",NA,106,"1","0","1","0",24,"0",7.6,2.6,0.32,"Graduate",NA
"2","9085","1",1,139,"1",NA,NA,127.1,"0","0","1","1",23,"0",10.8,1.4,1.74,"Graduate",NA
"1","9991","0",19,133.1,"1",NA,"5",155.5,"1","0","1","0",39,"0",10.8,1.4,1.74,"Dropout",NA
"1","9003","1",1,133.1,"1","9","6",101,"0","0","1","0",21,"0",15.5,2.8,-4.06,"Graduate",2
"1","9119","1",6,120,"1","6","6",128.2,"1","0","1","0",34,"0",7.6,2.6,0.32,"Dropout",1
"2","9991","0",1,100,"1","4","4",113,"0","0","1","1",41,"0",8.9,1.4,3.51,"Enrolled",2
"1","9773","1",1,134,"1","4","5",122.8,"0","0","1","0",18,"0",12.7,3.7,-1.7,"Graduate",2
"2","9991","0",1,130,"1","9","3",145.6,"0","0","1","0",34,"0",13.9,-0.3,0.79,"Enrolled",NA
"1","9147","1",1,128,"1","2","10",116.5,"0","0","1","0",19,"0",7.6,2.6,0.32,"Dropout",2
"1","9500","1",1,154,"1","3","3",142,"0","0","1","0",19,"0",12.7,3.7,-1.7,"Graduate",2
"1","9003","1",4,150,"1","4","6",150,"0","0","1","0",28,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9070","1",1,134,"1","5",NA,133.3,"1","0","1","0",18,"0",7.6,2.6,0.32,"Dropout",1
"1","9238","1",1,127,"1","3","4",115.8,"1","0","1","0",19,"0",11.1,0.6,2.02,"Dropout",1
"1","9085","1",1,133.1,"1","9","1",100,"1","0","1","0",19,"0",12.4,0.5,1.79,"Dropout",1
"1","9500","1",1,130,"1","9","2",128.6,"1","0","0","0",18,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9130","1",1,135,"1","2","2",137.1,"1","0","0","0",18,"0",12.4,0.5,1.79,"Graduate",1
"1","9773","1",1,143,"1","3","3",149,"1","0","0","0",18,"0",11.1,0.6,2.02,"Dropout",1
"1","9238","1",39,150,"1","4","9",147,"1","0","0","0",19,"0",12.4,0.5,1.79,"Graduate",NA
"2","9238","1",3,150,"1",NA,NA,150,"0","0","0","0",31,"0",12.7,3.7,-1.7,"Graduate",NA
"1","8014","0",1,130,"1","9",NA,103.5,"0","0","0","1",33,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9500","1",1,113,"1",NA,NA,107.8,"1","0","0","1",20,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9085","1",39,130,"6","6","4",130,"1","0","0","0",22,"1",12.4,0.5,1.79,"Enrolled",1
"1","9254","1",1,115,"1","3","3",109.4,"1","0","0","0",19,"0",11.1,0.6,2.02,"Graduate",NA
"1","9070","1",1,146,"1",NA,NA,143.6,"1","0","0","0",18,"0",7.6,2.6,0.32,"Dropout",NA
"1","9070","1",1,132,"1","5","5",124.3,"0","1","0","0",18,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9670","1",1,116,"1","9","9",119.5,"1","0","0","0",18,"0",8.9,1.4,3.51,"Dropout",NA
"1","171","1",1,163,"1","2","5",175.6,"1","0","0","0",18,"0",11.1,0.6,2.02,"Graduate",1
"1","9147","1",1,122,"1",NA,NA,116.1,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9238","1",1,136,"1","3","4",126.6,"1","0","0","0",18,"0",11.1,0.6,2.02,"Dropout",1
"1","9085","1",1,142,"1","5","5",130.8,"1","0","0","0",18,"0",12.7,3.7,-1.7,"Graduate",1
"1","9500","1",1,139,"1","9","6",133.5,"1","0","0","1",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9238","1",42,140,"1","9","10",136.9,"1","0","0","0",21,"0",8.9,1.4,3.51,"Graduate",NA
"1","9500","1",1,165,"1","5","5",142.3,"0","0","0","1",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9670","1",1,122,"1","3","3",114.3,"1","0","0","0",18,"0",11.1,0.6,2.02,"Graduate",NA
"1","9500","1",1,135,"1","9","10",122.9,"1","0","0","0",18,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9500","1",1,128,"1","4","3",117.2,"1","0","0","0",20,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9147","1",1,139,"1","4","5",152,"0","0","0","1",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9773","1",1,125,"1","4","5",122.2,"1","0","0","0",18,"0",11.1,0.6,2.02,"Dropout",NA
"1","9147","1",1,102,"1",NA,NA,101.7,"1","0","0","1",20,"0",8.9,1.4,3.51,"Graduate",1
"1","9254","1",1,116,"1","9",NA,119.9,"1","0","0","0",20,"0",12.4,0.5,1.79,"Graduate",NA
"1","9147","1",1,138,"1","9","9",123.7,"1","0","0","1",19,"0",11.1,0.6,2.02,"Dropout",1
"1","9070","1",1,135,"1","3","5",121.8,"0","0","0","1",19,"0",11.1,0.6,2.02,"Graduate",NA
"1","9670","1",1,110,"1","9",NA,106.1,"1","1","0","1",18,"0",12.7,3.7,-1.7,"Dropout",1
"1","9773","1",1,132,"1","4","9",124.3,"1","0","0","1",19,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9500","1",1,126,"1","4",NA,124.3,"1","0","0","1",20,"0",9.4,-0.8,-3.12,"Graduate",1
"1","9147","1",39,117.4,"1","4","9",117.4,"1","0","0","0",21,"0",11.1,0.6,2.02,"Graduate",NA
"1","9500","1",1,120,"1","2","2",112.7,"0","0","0","0",21,"0",10.8,1.4,1.74,"Graduate",NA
"1","9070","1",1,116,"1","9","9",123.7,"0","0","0","0",20,"0",11.1,0.6,2.02,"Graduate",NA
"1","9853","1",1,111,"1",NA,NA,105.8,"1","0","0","0",19,"0",8.9,1.4,3.51,"Graduate",NA
"1","9085","1",1,128,"1","4",NA,124.2,"0","0","0","0",21,"0",7.6,2.6,0.32,"Dropout",1
"1","9085","1",1,123,"1","4",NA,122.3,"0","0","0","0",18,"0",7.6,2.6,0.32,"Graduate",NA
"1","9254","1",1,131,"1","9","9",123.7,"0","0","0","1",19,"0",8.9,1.4,3.51,"Graduate",NA
"1","9500","1",1,135,"1","9","4",129.8,"1","0","0","0",18,"0",13.9,-0.3,0.79,"Graduate",1
"1","9500","1",1,136,"1","9","9",123.8,"1","0","0","1",19,"0",12.7,3.7,-1.7,"Graduate",1
"1","9147","1",1,132,"1","4","3",126.4,"1","0","0","1",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9853","1",1,120,"1","5",NA,115.1,"0","0","0","1",18,"0",15.5,2.8,-4.06,"Enrolled",2
"1","9773","1",1,144,"1",NA,NA,138.4,"0","0","0","0",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9085","1",1,129,"1","9","9",118.2,"1","0","0","1",18,"0",10.8,1.4,1.74,"Graduate",NA
"1","9070","1",1,136,"1",NA,NA,121.7,"1","0","0","0",18,"0",12.4,0.5,1.79,"Dropout",NA
"1","9070","1",1,125,"1","9",NA,118,"0","0","0","1",18,"0",11.1,0.6,2.02,"Enrolled",NA
"1","9238","1",1,125,"1","9",NA,119.8,"0","0","0","0",18,"0",11.1,0.6,2.02,"Dropout",NA
"1","9238","1",1,154,"1","4","2",164.9,"0","0","0","0",18,"0",10.8,1.4,1.74,"Graduate",NA
"1","9085","1",1,100,"1","4","9",100,"1","0","0","1",20,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9853","1",1,124,"1","2","5",121.6,"0","0","0","0",18,"0",15.5,2.8,-4.06,"Enrolled",NA
"1","9070","1",1,126,"1","4","5",120.4,"1","0","0","0",18,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9500","1",1,124,"1","9",NA,117.8,"0","0","0","1",20,"0",10.8,1.4,1.74,"Graduate",1
"4","9670","1",1,150,"1","9","6",110,"0","0","0","0",40,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",1,133,"1","9","9",128.8,"1","0","0","1",18,"0",15.5,2.8,-4.06,"Graduate",1
"1","9254","1",1,126,"1","4",NA,116.6,"1","0","0","0",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9991","0",40,120,"1","4","9",120,"0","0","0","0",24,"0",12.4,0.5,1.79,"Dropout",NA
"1","9773","1",1,175,"1","2","10",157.5,"1","0","0","0",19,"0",10.8,1.4,1.74,"Dropout",1
"1","9500","1",1,141,"1","4","4",136.3,"1","0","0","0",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","9500","1",1,133,"1","9","6",121.5,"1","0","0","1",20,"0",11.1,0.6,2.02,"Graduate",1
"1","9500","1",1,143,"1","5","5",133.9,"0","0","0","0",18,"0",12.4,0.5,1.79,"Graduate",NA
"1","171","1",1,141,"1","4",NA,136.8,"1","0","0","1",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9500","1",1,134,"1","4",NA,133.5,"1","0","0","0",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9500","1",1,138,"1","4","5",130,"1","0","0","0",18,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9085","1",39,140,"1","2","2",140,"1","0","0","0",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,142,"1","9",NA,132.7,"1","0","0","1",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9500","1",1,118,"1","5",NA,117.8,"0","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,131,"1","4","4",126.1,"1","0","0","1",19,"0",11.1,0.6,2.02,"Dropout",1
"1","9500","1",1,130,"1","1",NA,120,"0","0","0","0",19,"0",7.6,2.6,0.32,"Graduate",NA
"1","9670","1",12,133.1,"1","1","5",100,"1","0","0","0",25,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9500","1",1,130,"1","4","10",116.8,"0","0","0","0",20,"0",12.7,3.7,-1.7,"Graduate",1
"1","9238","1",42,130,"1","5","5",128.3,"0","0","0","0",23,"0",8.9,1.4,3.51,"Dropout",NA
"1","9070","1",1,133.1,"1",NA,NA,117,"0","0","0","0",20,"0",15.5,2.8,-4.06,"Dropout",NA
"1","8014","0",1,130,"1","9","10",131.5,"0","0","0","0",27,"0",11.1,0.6,2.02,"Graduate",1
"1","9500","1",1,149,"1","4","4",134.8,"0","0","0","0",18,"0",9.4,-0.8,-3.12,"Graduate",2
"1","9853","1",1,163,"1","5","10",146.6,"1","0","0","0",18,"0",9.4,-0.8,-3.12,"Enrolled",1
"1","8014","0",40,130,"1","5","10",130,"1","0","0","0",23,"0",13.9,-0.3,0.79,"Dropout",1
"1","9500","1",1,145,"1","5","6",127.5,"1","0","0","1",19,"0",7.6,2.6,0.32,"Graduate",NA
"1","9147","1",1,130,"1","3","3",123,"0","0","0","0",18,"0",15.5,2.8,-4.06,"Graduate",2
"1","9500","1",1,128,"1","9",NA,100,"1","0","0","0",20,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9670","1",1,111,"1","9","9",114.2,"1","0","0","0",18,"0",12.4,0.5,1.79,"Graduate",1
"1","9500","1",1,140,"1","4","4",123.5,"1","0","0","1",19,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9238","1",39,140,"1",NA,NA,144.3,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9853","1",1,145,"1","5","5",142.2,"0","0","0","0",19,"0",9.4,-0.8,-3.12,"Enrolled",2
"1","9085","1",1,151,"1","1",NA,161.9,"0","0","0","0",18,"0",7.6,2.6,0.32,"Graduate",NA
"1","9238","1",1,132,"1","9","5",135.9,"0","0","0","0",18,"0",9.4,-0.8,-3.12,"Graduate",2
"1","9773","1",1,116,"1","4",NA,110.1,"1","0","0","0",18,"0",11.1,0.6,2.02,"Graduate",1
"1","9853","1",1,120,"1","9","9",122.5,"0","0","0","0",28,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9254","1",1,158,"1","5","9",138.1,"1","0","0","0",19,"0",7.6,2.6,0.32,"Dropout",1
"1","171","1",1,116,"1","2","3",117.3,"1","0","0","0",20,"0",13.9,-0.3,0.79,"Dropout",1
"1","9500","1",1,112,"1","4","9",106.8,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",1
"1","9070","1",1,126,"1","4",NA,120.1,"0","1","0","1",20,"0",11.1,0.6,2.02,"Graduate",NA
"1","9254","1",1,120,"1","9","9",116.5,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",1
"1","9070","1",1,117,"1","2","10",120,"1","0","0","0",21,"0",8.9,1.4,3.51,"Enrolled",NA
"1","9853","1",1,153,"1","9","4",139.7,"1","0","0","1",19,"0",11.1,0.6,2.02,"Graduate",NA
"1","9070","1",1,124,"1","9","3",123.7,"1","0","0","1",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9130","1",1,127,"1","2","1",116.5,"0","0","0","0",19,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9670","1",1,126,"1","9","5",122.2,"0","0","0","1",19,"0",8.9,1.4,3.51,"Graduate",1
"1","9773","1",1,133.1,"1",NA,NA,146,"0","0","0","0",20,"0",16.2,0.3,-0.92,"Graduate",2
"1","9853","1",1,114,"1","4",NA,108.8,"1","0","0","0",18,"0",13.9,-0.3,0.79,"Enrolled",NA
"1","171","1",1,133,"1","5",NA,133,"0","0","0","0",18,"0",15.5,2.8,-4.06,"Enrolled",NA
"1","9130","1",1,130,"1","4","5",123.8,"0","0","0","0",18,"0",7.6,2.6,0.32,"Graduate",NA
"1","9773","1",1,127,"1","5",NA,120,"0","0","0","0",18,"0",8.9,1.4,3.51,"Dropout",NA
"1","9238","1",1,143,"1",NA,NA,126.9,"1","0","0","0",18,"0",7.6,2.6,0.32,"Graduate",NA
"1","9773","1",1,130,"1","4","4",121.3,"1","0","0","0",20,"0",15.5,2.8,-4.06,"Dropout",NA
"1","9500","1",1,136,"1","9","9",129,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9853","1",1,125,"1","9","9",114.9,"1","0","0","0",21,"0",15.5,2.8,-4.06,"Dropout",1
"1","9670","1",3,110,"1","5",NA,106.5,"1","0","0","0",20,"0",10.8,1.4,1.74,"Dropout",NA
"1","9254","1",1,130,"1","9","9",133.9,"1","0","0","0",18,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9773","1",1,135,"1","5","3",124.9,"0","0","0","1",20,"0",10.8,1.4,1.74,"Graduate",1
"1","9500","1",1,133,"1","1","9",128.5,"1","0","0","1",19,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9085","1",6,122,"1","9","9",126.2,"1","0","0","0",22,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9130","1",1,122,"1","9","9",121.7,"1","0","0","0",22,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9853","1",1,121,"1",NA,"5",120,"1","0","0","0",18,"0",10.8,1.4,1.74,"Enrolled",NA
"1","9147","1",1,123,"1","9","9",113.2,"0","0","0","0",21,"0",7.6,2.6,0.32,"Enrolled",NA
"1","9238","1",1,128,"1",NA,"5",120.3,"1","0","0","0",19,"0",7.6,2.6,0.32,"Graduate",1
"1","171","1",1,139,"1","9","9",127.8,"1","0","0","0",19,"0",10.8,1.4,1.74,"Dropout",NA
"1","9500","1",1,124,"1",NA,NA,123.3,"1","0","0","1",20,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9500","1",1,135,"1",NA,NA,126.3,"1","0","0","1",18,"0",15.5,2.8,-4.06,"Graduate",1
"1","9991","0",42,110,"1","5","9",128.2,"0","0","0","0",22,"0",8.9,1.4,3.51,"Dropout",1
"1","9085","1",1,138,"1",NA,NA,134.9,"1","0","0","0",20,"0",7.6,2.6,0.32,"Graduate",NA
"1","9003","1",39,140,"1","6","6",140,"0","0","0","0",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,126,"1","6",NA,115.5,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,113,"1","9",NA,106.7,"1","0","0","1",20,"0",11.1,0.6,2.02,"Enrolled",NA
"1","9991","0",1,120,"1","3","3",140,"0","0","0","0",25,"0",15.5,2.8,-4.06,"Enrolled",NA
"1","9500","1",1,145,"1","9",NA,136.6,"0","0","0","1",19,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9500","1",1,124,"1","9",NA,119.3,"1","0","0","0",19,"0",9.4,-0.8,-3.12,"Graduate",1
"1","9070","1",1,160,"1","1","9",152,"1","0","0","0",19,"0",10.8,1.4,1.74,"Dropout",NA
"1","9500","1",1,138,"1","9","5",144.3,"0","0","0","0",20,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9556","1",1,130,"1","9","9",159,"1","0","0","0",25,"0",12.4,0.5,1.79,"Enrolled",1
"1","9500","1",1,127,"1","5","9",129.5,"1","0","0","1",20,"0",7.6,2.6,0.32,"Graduate",1
"1","9238","1",1,170,"1","9","9",140,"1","0","0","0",24,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9670","1",1,111,"1","5","5",105.4,"0","0","0","0",20,"0",7.6,2.6,0.32,"Graduate",1
"1","9500","1",1,100,"1","4",NA,136,"1","0","0","0",21,"0",15.5,2.8,-4.06,"Graduate",1
"1","9003","1",39,160,"1","9","9",160,"0","0","0","1",19,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9773","1",1,152,"1","9","9",139.1,"0","0","0","1",19,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9670","1",1,144,"1","9","9",126.9,"0","0","0","1",21,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",3,133.8,"1","2","10",184,"0","0","0","0",28,"0",15.5,2.8,-4.06,"Graduate",2
"1","9238","1",1,125,"1","9","9",125,"1","0","0","1",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","9147","1",1,150,"1","9","6",138.5,"0","0","0","1",18,"0",12.4,0.5,1.79,"Graduate",NA
"5","9500","1",1,143,"1","5",NA,133.5,"1","0","0","1",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9500","1",1,145,"1",NA,NA,141.5,"1","0","0","1",18,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9500","1",1,120,"1","9","3",130,"1","0","0","0",22,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9147","1",1,138,"1",NA,NA,131,"1","0","0","0",19,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9500","1",1,145,"1","9","5",145,"0","0","0","1",18,"0",13.9,-0.3,0.79,"Graduate",2
"1","9254","1",1,122,"1","5","6",114.3,"0","0","0","0",20,"0",15.5,2.8,-4.06,"Dropout",NA
"1","171","1",39,110,"1","5","6",108.3,"0","0","0","0",26,"0",12.4,0.5,1.79,"Dropout",1
"1","9070","1",1,136,"1","9","9",125.2,"1","0","0","1",18,"0",10.8,1.4,1.74,"Graduate",1
"1","9254","1",1,145,"1","4","9",131.7,"1","0","0","1",21,"0",10.8,1.4,1.74,"Dropout",NA
"1","9500","1",1,141,"1","3","3",126.3,"1","0","0","0",18,"0",10.8,1.4,1.74,"Graduate",1
"1","9085","1",1,149,"1","4","6",147.6,"1","0","0","0",20,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9500","1",1,130,"1","5","6",125.1,"1","0","0","0",18,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9147","1",1,121,"1",NA,"9",123.8,"0","0","0","1",19,"0",12.7,3.7,-1.7,"Enrolled",2
"1","9670","1",1,128,"1","2","2",130.8,"1","0","0","0",20,"0",7.6,2.6,0.32,"Dropout",NA
"1","9853","1",1,152,"1","9","5",154.1,"0","0","0","1",18,"0",12.7,3.7,-1.7,"Graduate",2
"1","9147","1",1,132,"1","9","9",122.6,"1","0","0","1",20,"0",10.8,1.4,1.74,"Enrolled",NA
"1","8014","0",1,107,"1",NA,NA,103.5,"1","0","0","0",22,"0",7.6,2.6,0.32,"Graduate",NA
"1","171","1",1,131,"1","4","5",132.8,"1","0","0","0",18,"0",7.6,2.6,0.32,"Enrolled",NA
"1","9991","0",1,141,"1","5",NA,100,"0","0","0","0",21,"0",8.9,1.4,3.51,"Graduate",NA
"1","9853","1",1,120,"1","9",NA,115.8,"0","0","0","0",18,"0",13.9,-0.3,0.79,"Enrolled",1
